"","wave","year","amt_fam1","amt_fam2","amt_for1","amt_for2","amt_nan1","amt_nan2","amt_rel1","amt_rel2","care_fam1","care_fam2","care_for1","care_for2","care_nan1","care_nan2","care_par1","care_par2","care_rel1","care_rel2","care_sel1","care_sel2","ccuniv1","ccuniv2","epppnum","id","paid_fam1","paid_fam2","paid_for1","paid_for2","paid_nan1","paid_nan2","paid_rel1","paid_rel2","tot_fam1","tot_fam2","tot_for1","tot_for2","tot_nan1","tot_nan2","tot_rel1","tot_rel2","yr","used_cc","paid_cc","panel","month"
"8580",3,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,1,101,"06312338111101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,1,0,1993,6
"8581",3,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,1,101,"06312338111101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,1,0,1993,7
"8582",3,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,1,101,"06312338111101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,1,0,1993,12
"8583",3,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,1,101,"06407469911101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,1,0,1993,8
"8584",3,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,1,101,"06407469911101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,1,0,1993,9
"8585",3,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,1,101,"06407469911101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,1,0,1993,10
"8586",3,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,1,101,"06407469911101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,1,0,1993,11
"8587",3,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,1,101,"06407469911101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,1,0,1993,6
"8588",3,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,1,101,"06407469911101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,1,0,1993,7
"8589",3,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,1,101,"06407469911101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,1,0,1993,12
"8590",3,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,1,101,"06436970211101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,1,0,1993,8
"8591",3,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,1,101,"06436970211101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,1,0,1993,9
"8592",3,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,1,101,"06436970211101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,1,0,1993,10
"8593",3,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,1,101,"06436970211101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,1,0,1993,11
"8594",3,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,1,101,"06436970211101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,1,0,1993,6
"8595",3,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,1,101,"06436970211101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,1,0,1993,7
"8596",3,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,1,101,"06436970211101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,1,0,1993,12
"8597",3,1993,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,0,102,"33745172611102",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1993,8
"8598",3,1993,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,0,102,"33745172611102",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1993,9
"8599",3,1993,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,0,102,"33745172611102",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1993,10
"8600",3,1993,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,0,102,"33745172611102",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1993,11
"8601",3,1993,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,0,102,"33745172611102",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1993,6
"8602",3,1993,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,0,102,"33745172611102",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1993,7
"8603",3,1993,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,0,102,"33745172611102",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1993,12
"8604",3,1993,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,101,"06645181411101",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1993,1,0,1993,8
"8605",3,1993,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,101,"06645181411101",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1993,1,0,1993,9
"8606",3,1993,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,101,"06645181411101",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1993,1,0,1993,10
"8607",3,1993,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,101,"06645181411101",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1993,1,0,1993,11
"8608",3,1993,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,101,"06645181411101",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1993,1,0,1993,6
"8609",3,1993,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,101,"06645181411101",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1993,1,0,1993,7
"8610",3,1993,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,101,"06645181411101",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1993,1,0,1993,12
"8611",3,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,102,"33745179811102",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,1,0,1993,8
"8612",3,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,102,"33745179811102",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,1,0,1993,9
"8613",3,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,102,"33745179811102",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,1,0,1993,10
"8614",3,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,102,"33745179811102",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,1,0,1993,11
"8615",3,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,102,"33745179811102",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,1,0,1993,6
"8616",3,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,102,"33745179811102",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,1,0,1993,7
"8617",3,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,102,"33745179811102",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,1,0,1993,12
"8618",3,1993,NA,NA,75,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"06735846111101",0,NA,1,NA,0,NA,0,NA,NA,NA,75,NA,NA,NA,NA,NA,1993,1,1,1993,8
"8619",3,1993,NA,NA,75,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"06735846111101",0,NA,1,NA,0,NA,0,NA,NA,NA,75,NA,NA,NA,NA,NA,1993,1,1,1993,9
"8620",3,1993,NA,NA,75,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"06735846111101",0,NA,1,NA,0,NA,0,NA,NA,NA,75,NA,NA,NA,NA,NA,1993,1,1,1993,10
"8621",3,1993,NA,NA,75,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"06735846111101",0,NA,1,NA,0,NA,0,NA,NA,NA,75,NA,NA,NA,NA,NA,1993,1,1,1993,11
"8622",3,1993,NA,NA,75,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"06735846111101",0,NA,1,NA,0,NA,0,NA,NA,NA,75,NA,NA,NA,NA,NA,1993,1,1,1993,6
"8623",3,1993,NA,NA,75,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"06735846111101",0,NA,1,NA,0,NA,0,NA,NA,NA,75,NA,NA,NA,NA,NA,1993,1,1,1993,7
"8624",3,1993,NA,NA,75,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"06735846111101",0,NA,1,NA,0,NA,0,NA,NA,NA,75,NA,NA,NA,NA,NA,1993,1,1,1993,12
"8625",3,1993,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,101,"33845191111101",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1993,1,0,1993,8
"8626",3,1993,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,101,"33845191111101",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1993,1,0,1993,9
"8627",3,1993,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,101,"33845191111101",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1993,1,0,1993,10
"8628",3,1993,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,101,"33845191111101",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1993,1,0,1993,11
"8629",3,1993,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,101,"33845191111101",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1993,1,0,1993,6
"8630",3,1993,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,101,"33845191111101",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1993,1,0,1993,7
"8631",3,1993,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,101,"33845191111101",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1993,1,0,1993,12
"8632",3,1993,NA,NA,68,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,1,101,"16636906511101",0,0,1,0,0,0,0,0,NA,NA,68,NA,NA,NA,NA,NA,1993,1,1,1993,8
"8633",3,1993,NA,NA,68,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,1,101,"16636906511101",0,0,1,0,0,0,0,0,NA,NA,68,NA,NA,NA,NA,NA,1993,1,1,1993,9
"8634",3,1993,NA,NA,68,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,1,101,"16636906511101",0,0,1,0,0,0,0,0,NA,NA,68,NA,NA,NA,NA,NA,1993,1,1,1993,10
"8635",3,1993,NA,NA,68,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,1,101,"16636906511101",0,0,1,0,0,0,0,0,NA,NA,68,NA,NA,NA,NA,NA,1993,1,1,1993,11
"8636",3,1993,NA,NA,68,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,1,101,"16636906511101",0,0,1,0,0,0,0,0,NA,NA,68,NA,NA,NA,NA,NA,1993,1,1,1993,6
"8637",3,1993,NA,NA,68,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,1,101,"16636906511101",0,0,1,0,0,0,0,0,NA,NA,68,NA,NA,NA,NA,NA,1993,1,1,1993,7
"8638",3,1993,NA,NA,68,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,1,101,"16636906511101",0,0,1,0,0,0,0,0,NA,NA,68,NA,NA,NA,NA,NA,1993,1,1,1993,12
"8639",3,1993,NA,NA,20,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,102,"06745175711102",0,NA,1,NA,0,NA,0,NA,NA,NA,20,NA,NA,NA,NA,NA,1993,1,1,1993,8
"8640",3,1993,NA,NA,20,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,102,"06745175711102",0,NA,1,NA,0,NA,0,NA,NA,NA,20,NA,NA,NA,NA,NA,1993,1,1,1993,9
"8641",3,1993,NA,NA,20,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,102,"06745175711102",0,NA,1,NA,0,NA,0,NA,NA,NA,20,NA,NA,NA,NA,NA,1993,1,1,1993,10
"8642",3,1993,NA,NA,20,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,102,"06745175711102",0,NA,1,NA,0,NA,0,NA,NA,NA,20,NA,NA,NA,NA,NA,1993,1,1,1993,11
"8643",3,1993,NA,NA,20,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,102,"06745175711102",0,NA,1,NA,0,NA,0,NA,NA,NA,20,NA,NA,NA,NA,NA,1993,1,1,1993,6
"8644",3,1993,NA,NA,20,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,102,"06745175711102",0,NA,1,NA,0,NA,0,NA,NA,NA,20,NA,NA,NA,NA,NA,1993,1,1,1993,7
"8645",3,1993,NA,NA,20,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,102,"06745175711102",0,NA,1,NA,0,NA,0,NA,NA,NA,20,NA,NA,NA,NA,NA,1993,1,1,1993,12
"8646",3,1993,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,104,"96298671511104",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1993,1,0,1993,8
"8647",3,1993,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,104,"96298671511104",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1993,1,0,1993,9
"8648",3,1993,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,104,"96298671511104",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1993,1,0,1993,10
"8649",3,1993,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,104,"96298671511104",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1993,1,0,1993,11
"8650",3,1993,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,104,"96298671511104",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1993,1,0,1993,6
"8651",3,1993,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,104,"96298671511104",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1993,1,0,1993,7
"8652",3,1993,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,104,"96298671511104",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1993,1,0,1993,12
"8653",3,1993,45,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,102,"06765192511102",1,NA,0,NA,0,NA,0,NA,45,NA,NA,NA,NA,NA,NA,NA,1993,1,1,1993,8
"8654",3,1993,45,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,102,"06765192511102",1,NA,0,NA,0,NA,0,NA,45,NA,NA,NA,NA,NA,NA,NA,1993,1,1,1993,9
"8655",3,1993,45,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,102,"06765192511102",1,NA,0,NA,0,NA,0,NA,45,NA,NA,NA,NA,NA,NA,NA,1993,1,1,1993,10
"8656",3,1993,45,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,102,"06765192511102",1,NA,0,NA,0,NA,0,NA,45,NA,NA,NA,NA,NA,NA,NA,1993,1,1,1993,11
"8657",3,1993,45,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,102,"06765192511102",1,NA,0,NA,0,NA,0,NA,45,NA,NA,NA,NA,NA,NA,NA,1993,1,1,1993,6
"8658",3,1993,45,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,102,"06765192511102",1,NA,0,NA,0,NA,0,NA,45,NA,NA,NA,NA,NA,NA,NA,1993,1,1,1993,7
"8659",3,1993,45,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,102,"06765192511102",1,NA,0,NA,0,NA,0,NA,45,NA,NA,NA,NA,NA,NA,NA,1993,1,1,1993,12
"8660",3,1993,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,102,"34707404311102",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1993,1,0,1993,8
"8661",3,1993,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,102,"34707404311102",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1993,1,0,1993,9
"8662",3,1993,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,102,"34707404311102",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1993,1,0,1993,10
"8663",3,1993,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,102,"34707404311102",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1993,1,0,1993,11
"8664",3,1993,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,102,"34707404311102",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1993,1,0,1993,6
"8665",3,1993,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,102,"34707404311102",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1993,1,0,1993,7
"8666",3,1993,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,102,"34707404311102",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1993,1,0,1993,12
"8667",3,1993,NA,NA,56,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"06775408511101",0,NA,1,NA,0,NA,0,NA,NA,NA,56,NA,NA,NA,NA,NA,1993,1,1,1993,8
"8668",3,1993,NA,NA,56,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"06775408511101",0,NA,1,NA,0,NA,0,NA,NA,NA,56,NA,NA,NA,NA,NA,1993,1,1,1993,9
"8669",3,1993,NA,NA,56,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"06775408511101",0,NA,1,NA,0,NA,0,NA,NA,NA,56,NA,NA,NA,NA,NA,1993,1,1,1993,10
"8670",3,1993,NA,NA,56,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"06775408511101",0,NA,1,NA,0,NA,0,NA,NA,NA,56,NA,NA,NA,NA,NA,1993,1,1,1993,11
"8671",3,1993,NA,NA,56,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"06775408511101",0,NA,1,NA,0,NA,0,NA,NA,NA,56,NA,NA,NA,NA,NA,1993,1,1,1993,6
"8672",3,1993,NA,NA,56,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"06775408511101",0,NA,1,NA,0,NA,0,NA,NA,NA,56,NA,NA,NA,NA,NA,1993,1,1,1993,7
"8673",3,1993,NA,NA,56,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"06775408511101",0,NA,1,NA,0,NA,0,NA,NA,NA,56,NA,NA,NA,NA,NA,1993,1,1,1993,12
"8674",3,1993,NA,NA,40,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,1,101,"34746927411101",0,0,1,0,0,0,0,0,NA,NA,40,NA,NA,NA,NA,NA,1993,1,1,1993,8
"8675",3,1993,NA,NA,40,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,1,101,"34746927411101",0,0,1,0,0,0,0,0,NA,NA,40,NA,NA,NA,NA,NA,1993,1,1,1993,9
"8676",3,1993,NA,NA,40,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,1,101,"34746927411101",0,0,1,0,0,0,0,0,NA,NA,40,NA,NA,NA,NA,NA,1993,1,1,1993,10
"8677",3,1993,NA,NA,40,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,1,101,"34746927411101",0,0,1,0,0,0,0,0,NA,NA,40,NA,NA,NA,NA,NA,1993,1,1,1993,11
"8678",3,1993,NA,NA,40,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,1,101,"34746927411101",0,0,1,0,0,0,0,0,NA,NA,40,NA,NA,NA,NA,NA,1993,1,1,1993,6
"8679",3,1993,NA,NA,40,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,1,101,"34746927411101",0,0,1,0,0,0,0,0,NA,NA,40,NA,NA,NA,NA,NA,1993,1,1,1993,7
"8680",3,1993,NA,NA,40,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,1,101,"34746927411101",0,0,1,0,0,0,0,0,NA,NA,40,NA,NA,NA,NA,NA,1993,1,1,1993,12
"8681",3,1993,NA,NA,NA,NA,NA,NA,140,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,101,"96745176511101",0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,140,NA,1993,1,1,1993,8
"8682",3,1993,NA,NA,NA,NA,NA,NA,140,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,101,"96745176511101",0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,140,NA,1993,1,1,1993,9
"8683",3,1993,NA,NA,NA,NA,NA,NA,140,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,101,"96745176511101",0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,140,NA,1993,1,1,1993,10
"8684",3,1993,NA,NA,NA,NA,NA,NA,140,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,101,"96745176511101",0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,140,NA,1993,1,1,1993,11
"8685",3,1993,NA,NA,NA,NA,NA,NA,140,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,101,"96745176511101",0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,140,NA,1993,1,1,1993,6
